model,map_type,normalised,use_other,content_normalised,dataset,stalk_dim,layers,checkpoint,layer,depth_bin,fold,reference,wasserstein,direction
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-15,0,first,6,zero,0.0,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-15,1,last,6,topological,0.3764189388599003,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-15,1,last,6,zero,0.050839215935822885,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-15,0,first,7,topological,0.5073932977745628,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-15,0,first,7,zero,0.0,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-15,1,last,7,topological,0.33485977170907627,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-15,1,last,7,zero,0.032355719395256916,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-15,0,first,8,topological,0.5073932977745628,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-15,0,first,8,zero,0.0,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-15,1,last,8,topological,0.41077759702428474,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-15,1,last,8,zero,0.05478781369750565,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-15,0,first,9,topological,0.5073932977745628,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-15,0,first,9,zero,0.0,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-15,1,last,9,topological,0.3484606130133644,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-15,1,last,9,zero,0.06570490559994843,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,0,first,0,topological,0.5073932977745628,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,0,first,0,zero,0.0,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,1,last,0,topological,0.3837635922774232,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,1,last,0,zero,0.014261582213099113,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,0,first,1,topological,0.5073932977745628,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,0,first,1,zero,0.0,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,1,last,1,topological,0.3629655860265595,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,1,last,1,zero,0.012715199399715257,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,0,first,2,topological,0.5073932977745628,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,0,first,2,zero,0.0,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,1,last,2,topological,0.45197497735953834,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,1,last,2,zero,0.07179779154963231,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,0,first,3,topological,0.5073932977745628,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,0,first,3,zero,0.0,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,1,last,3,topological,0.3126697750607993,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,1,last,3,zero,0.007251675647149021,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,0,first,4,topological,0.5073932977745628,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,0,first,4,zero,0.0,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,1,last,4,topological,0.4382178778027078,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,1,last,4,zero,0.019496232558058508,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,0,first,5,topological,0.5073932977745628,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,0,first,5,zero,0.0,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,1,last,5,topological,0.3497690893537224,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,1,last,5,zero,0.012754465164629167,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,0,first,6,topological,0.5073932977745628,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,0,first,6,zero,0.0,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,1,last,6,topological,0.30623370275674155,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,1,last,6,zero,0.01877479630406942,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,0,first,7,topological,0.5073932977745628,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,0,first,7,zero,0.0,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,1,last,7,topological,0.3435311102606262,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,1,last,7,zero,0.008878444818194393,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,0,first,8,topological,0.5073932977745628,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,0,first,8,zero,0.0,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,1,last,8,topological,0.4295715881225377,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,1,last,8,zero,0.03304286049594875,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,0,first,9,topological,0.5073932977745628,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,0,first,9,zero,0.0,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,1,last,9,topological,0.34078798064686283,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-50,1,last,9,zero,0.030275720866797765,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,0,first,0,topological,0.5073932977745628,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,0,first,0,zero,0.0,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,1,last,0,topological,0.4418200715473025,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,1,last,0,zero,0.008271349033045534,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,0,first,1,topological,0.5073932977745628,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,0,first,1,zero,0.0,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,1,last,1,topological,0.3351097089069785,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,1,last,1,zero,0.0034193214364849796,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,0,first,2,topological,0.5073932977745628,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,0,first,2,zero,0.0,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,1,last,2,topological,0.39301544042346825,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,1,last,2,zero,0.008774895985513724,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,0,first,3,topological,0.5073932977745628,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,0,first,3,zero,0.0,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,1,last,3,topological,0.38445855187738814,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,1,last,3,zero,0.0011471955310688854,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,0,first,4,topological,0.5073932977745628,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,0,first,4,zero,0.0,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,1,last,4,topological,0.4698447710276582,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,1,last,4,zero,0.00318533614984719,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,0,first,5,topological,0.5073932977745628,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,0,first,5,zero,0.0,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,1,last,5,topological,0.38182417631737353,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,1,last,5,zero,0.004831768618042548,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,0,first,6,topological,0.5073932977745628,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,0,first,6,zero,0.0,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,1,last,6,topological,0.4047125094055822,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,1,last,6,zero,0.0058511836471161335,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,0,first,7,topological,0.5073932977745628,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,0,first,7,zero,0.0,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,1,last,7,topological,0.4080051282007209,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,1,last,7,zero,0.0030235866704558523,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,0,first,8,topological,0.5073932977745628,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,0,first,8,zero,0.0,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,1,last,8,topological,0.36657553868072523,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,1,last,8,zero,0.0046985550596678844,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,0,first,9,topological,0.5073932977745628,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,0,first,9,zero,0.0,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,1,last,9,topological,0.3596098448576712,
JointSheafParams,identity,false,False,False,wisconsin,2,2,epoch-200,1,last,9,zero,0.003430625449716417,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,0,first,0,topological,0.5073932977745628,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,0,first,0,zero,0.0,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,1,last,0,topological,0.45876222935544925,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,1,last,0,zero,0.0032642474346826133,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,0,first,1,topological,0.5073932977745628,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,0,first,1,zero,0.0,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,1,last,1,topological,0.39883701559698764,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,1,last,1,zero,0.0017868029041119729,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,0,first,2,topological,0.5073932977745628,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,0,first,2,zero,0.0,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,1,last,2,topological,0.4650257024625864,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,1,last,2,zero,0.004197477722713467,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,0,first,3,topological,0.5073932977745628,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,0,first,3,zero,0.0,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,1,last,3,topological,0.3502122904750457,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,1,last,3,zero,0.0011703993192114521,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,0,first,4,topological,0.5073932977745628,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,0,first,4,zero,0.0,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,1,last,4,topological,0.4522105884158976,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,1,last,4,zero,0.0025407050179686707,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,0,first,5,topological,0.5073932977745628,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,0,first,5,zero,0.0,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,1,last,5,topological,0.39335526356333617,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,1,last,5,zero,0.00782889353845294,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,0,first,6,topological,0.5073932977745628,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,0,first,6,zero,0.0,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,1,last,6,topological,0.36518466595869936,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,1,last,6,zero,0.004519647409022878,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,0,first,7,topological,0.5073932977745628,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,0,first,7,zero,0.0,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,1,last,7,topological,0.42785812697364556,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,1,last,7,zero,0.0020377371266704354,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,0,first,8,topological,0.5073932977745628,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,0,first,8,zero,0.0,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,1,last,8,topological,0.3871635463332306,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,1,last,8,zero,0.004929646329061138,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,0,first,9,topological,0.5073932977745628,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,0,first,9,zero,0.0,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,1,last,9,topological,0.33409199405428913,
JointSheafParams,identity,false,False,False,wisconsin,2,2,last,1,last,9,zero,0.0016449833437252933,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,0,first,0,topological,8.21405514299452e-08,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,0,first,0,zero,0.23054558615377116,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,1,middle,0,topological,0.0016385382183410823,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,1,middle,0,zero,0.22958043674729744,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,2,last,0,topological,0.10553568285108776,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,2,last,0,zero,0.16918765223553067,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,0,first,1,topological,8.21405514299452e-08,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,0,first,1,zero,0.23054558615377116,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,1,middle,1,topological,0.0016657466713667713,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,1,middle,1,zero,0.22952292397127172,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,2,last,1,topological,0.09360143020510098,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,2,last,1,zero,0.15984868170944108,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,0,first,2,topological,8.21405514299452e-08,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,0,first,2,zero,0.23054558615377116,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,1,middle,2,topological,0.0014502649751173212,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,1,middle,2,zero,0.2295827252418278,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,2,last,2,topological,0.1019819822987979,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,2,last,2,zero,0.1444034584730327,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,0,first,3,topological,8.21405514299452e-08,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,0,first,3,zero,0.23054558615377116,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,1,middle,3,topological,0.0014584253895214246,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,1,middle,3,zero,0.2295737298597628,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,2,last,3,topological,0.1106413803463692,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,2,last,3,zero,0.15308258463379645,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,0,first,4,topological,8.21405514299452e-08,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,0,first,4,zero,0.23054558615377116,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,1,middle,4,topological,0.0015296905515147846,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,1,middle,4,zero,0.22966657166961862,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,2,last,4,topological,0.09558292677980348,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,2,last,4,zero,0.17141273792786105,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,0,first,5,topological,8.21405514299452e-08,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,0,first,5,zero,0.23054558615377116,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,1,middle,5,topological,0.001592216159933701,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,1,middle,5,zero,0.2296275848283145,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,2,last,5,topological,0.10175612129395782,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,2,last,5,zero,0.15625899513431413,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,0,first,6,topological,8.21405514299452e-08,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,0,first,6,zero,0.23054558615377116,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,1,middle,6,topological,0.0015433857752178326,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,1,middle,6,zero,0.2295752667039866,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,2,last,6,topological,0.10083440074015992,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,2,last,6,zero,0.16798693827446554,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,0,first,7,topological,8.21405514299452e-08,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,0,first,7,zero,0.23054558615377116,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,1,middle,7,topological,0.0013811745675199247,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,1,middle,7,zero,0.22966706287957406,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,2,last,7,topological,0.10314956836343404,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,2,last,7,zero,0.16029350506104176,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,0,first,8,topological,8.21405514299452e-08,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,0,first,8,zero,0.23054558615377116,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,1,middle,8,topological,0.0016659118115324109,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,1,middle,8,zero,0.22957591306457428,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,2,last,8,topological,0.1046687875787241,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,2,last,8,zero,0.17258558001165958,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,0,first,9,topological,8.21405514299452e-08,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,0,first,9,zero,0.23054558615377116,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,1,middle,9,topological,0.0015948714530376667,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,1,middle,9,zero,0.22964670753662958,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,2,last,9,topological,0.09851873427395264,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-0,2,last,9,zero,0.15824532341347067,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,0,first,0,topological,8.21405514299452e-08,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,0,first,0,zero,0.23054558615377116,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,1,middle,0,topological,0.003624762455330166,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,1,middle,0,zero,0.22636309214493855,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,2,last,0,topological,0.10595629907673058,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,2,last,0,zero,0.17631870677397404,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,0,first,1,topological,8.21405514299452e-08,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,0,first,1,zero,0.23054558615377116,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,1,middle,1,topological,0.003864873442416702,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,1,middle,1,zero,0.22642574317921632,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,2,last,1,topological,0.09906307087416212,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,2,last,1,zero,0.17386750385715816,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,0,first,2,topological,8.21405514299452e-08,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,0,first,2,zero,0.23054558615377116,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,1,middle,2,topological,0.004895655563487103,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,1,middle,2,zero,0.2294128702378597,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,2,last,2,topological,0.10769560400679387,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,2,last,2,zero,0.1723101890140965,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,0,first,3,topological,8.21405514299452e-08,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,0,first,3,zero,0.23054558615377116,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,1,middle,3,topological,0.003333077423689558,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,1,middle,3,zero,0.22739214695078838,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,2,last,3,topological,0.10623793198221662,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,2,last,3,zero,0.1632244782044945,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,0,first,4,topological,8.21405514299452e-08,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,0,first,4,zero,0.23054558615377116,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,1,middle,4,topological,0.0031622510632673888,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,1,middle,4,zero,0.22649971512103717,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,2,last,4,topological,0.10186536811326097,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,2,last,4,zero,0.1725838422571921,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,0,first,5,topological,8.21405514299452e-08,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,0,first,5,zero,0.23054558615377116,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,1,middle,5,topological,0.005537380387241891,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,1,middle,5,zero,0.2294300622411671,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,2,last,5,topological,0.10478582181068033,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,2,last,5,zero,0.17520928800676208,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,0,first,6,topological,8.21405514299452e-08,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,0,first,6,zero,0.23054558615377116,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,1,middle,6,topological,0.0054551065727223924,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,1,middle,6,zero,0.22945260440805818,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,2,last,6,topological,0.10138097652964918,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,2,last,6,zero,0.18460769959107864,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,0,first,7,topological,8.21405514299452e-08,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,0,first,7,zero,0.23054558615377116,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,1,middle,7,topological,0.0038163819958573876,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,1,middle,7,zero,0.22748158118135986,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,2,last,7,topological,0.09985690216404534,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,2,last,7,zero,0.17673637528939135,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,0,first,8,topological,8.21405514299452e-08,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,0,first,8,zero,0.23054558615377116,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,1,middle,8,topological,0.003526098879770509,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,1,middle,8,zero,0.23236738356383851,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,2,last,8,topological,0.0998903978504572,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,2,last,8,zero,0.19056588146415546,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,0,first,9,topological,8.21405514299452e-08,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,0,first,9,zero,0.23054558615377116,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,1,middle,9,topological,0.003123416927676207,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,1,middle,9,zero,0.2325034289624643,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,2,last,9,topological,0.08568292130342028,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-1,2,last,9,zero,0.18932713694138686,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-5,0,first,0,topological,8.21405514299452e-08,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-5,0,first,0,zero,0.23054558615377116,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-5,1,middle,0,topological,0.01645506760312166,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-5,1,middle,0,zero,0.2162633588194759,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-5,2,last,0,topological,0.14315547279459123,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-5,2,last,0,zero,0.16041883277683308,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-5,0,first,1,topological,8.21405514299452e-08,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-5,0,first,1,zero,0.23054558615377116,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-5,1,middle,1,topological,0.009003553058423132,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-5,1,middle,1,zero,0.21894049272091684,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-5,2,last,1,topological,0.09380392109775294,
JointSheafParams,identity,true,False,True,amazon_ratings,2,3,epoch-5,2,last,1,zero,0.17310655688237359,
