dataset,model,normalised,d,layers,checkpoint,layer,fold,observable,value
pubmed,GeneralSheaf,true,3,4,epoch-0,1,7,saliency,-0.26267521315923975
pubmed,GeneralSheaf,true,3,4,epoch-0,2,7,saliency,-0.26269139592683305
pubmed,GeneralSheaf,true,3,4,epoch-0,3,7,saliency,-0.262604809398568
pubmed,GeneralSheaf,true,3,4,epoch-0,4,7,saliency,-0.2625585424568009
pubmed,GeneralSheaf,true,3,4,epoch-0,0,7,cohens_d_train,0.2915172
pubmed,GeneralSheaf,true,3,4,epoch-0,1,7,cohens_d_train,0.29177183
pubmed,GeneralSheaf,true,3,4,epoch-0,2,7,cohens_d_train,0.29190344
pubmed,GeneralSheaf,true,3,4,epoch-0,3,7,cohens_d_train,0.29179
pubmed,GeneralSheaf,true,3,4,epoch-0,4,7,cohens_d_train,0.29169208
pubmed,GeneralSheaf,true,3,4,epoch-0,0,7,cohens_d_test,0.25089768
pubmed,GeneralSheaf,true,3,4,epoch-0,1,7,cohens_d_test,0.25078538
pubmed,GeneralSheaf,true,3,4,epoch-0,2,7,cohens_d_test,0.25089443
pubmed,GeneralSheaf,true,3,4,epoch-0,3,7,cohens_d_test,0.25099424
pubmed,GeneralSheaf,true,3,4,epoch-0,4,7,cohens_d_test,0.25115064
pubmed,GeneralSheaf,true,3,4,epoch-0,0,8,degree,-0.07386008120060134
pubmed,GeneralSheaf,true,3,4,epoch-0,1,8,degree,-0.07435650017441296
pubmed,GeneralSheaf,true,3,4,epoch-0,2,8,degree,-0.07378021819753576
pubmed,GeneralSheaf,true,3,4,epoch-0,3,8,degree,-0.07437135600843138
pubmed,GeneralSheaf,true,3,4,epoch-0,4,8,degree,-0.07436198629685217
pubmed,GeneralSheaf,true,3,4,epoch-0,0,8,betweenness,-0.04382626982270363
pubmed,GeneralSheaf,true,3,4,epoch-0,1,8,betweenness,-0.044248632273203345
pubmed,GeneralSheaf,true,3,4,epoch-0,2,8,betweenness,-0.043699938552964765
pubmed,GeneralSheaf,true,3,4,epoch-0,3,8,betweenness,-0.04418872101886543
pubmed,GeneralSheaf,true,3,4,epoch-0,4,8,betweenness,-0.04422471826383644
pubmed,GeneralSheaf,true,3,4,epoch-0,0,8,confidence,-0.1790559153802
pubmed,GeneralSheaf,true,3,4,epoch-0,1,8,confidence,-0.17847188449519052
pubmed,GeneralSheaf,true,3,4,epoch-0,2,8,confidence,-0.17847948163251262
pubmed,GeneralSheaf,true,3,4,epoch-0,3,8,confidence,-0.1790119027302573
pubmed,GeneralSheaf,true,3,4,epoch-0,4,8,confidence,-0.17973764487562874
pubmed,GeneralSheaf,true,3,4,epoch-0,0,8,saliency,-0.03650367103790077
pubmed,GeneralSheaf,true,3,4,epoch-0,1,8,saliency,-0.03656420481501655
pubmed,GeneralSheaf,true,3,4,epoch-0,2,8,saliency,-0.03698443499209535
pubmed,GeneralSheaf,true,3,4,epoch-0,3,8,saliency,-0.03695015530960275
pubmed,GeneralSheaf,true,3,4,epoch-0,4,8,saliency,-0.03675482202058107
pubmed,GeneralSheaf,true,3,4,epoch-0,0,8,cohens_d_train,0.033917468
pubmed,GeneralSheaf,true,3,4,epoch-0,1,8,cohens_d_train,0.03411643
pubmed,GeneralSheaf,true,3,4,epoch-0,2,8,cohens_d_train,0.034156013
pubmed,GeneralSheaf,true,3,4,epoch-0,3,8,cohens_d_train,0.03409715
pubmed,GeneralSheaf,true,3,4,epoch-0,4,8,cohens_d_train,0.034135725
pubmed,GeneralSheaf,true,3,4,epoch-0,0,8,cohens_d_test,0.033759326
pubmed,GeneralSheaf,true,3,4,epoch-0,1,8,cohens_d_test,0.034561083
pubmed,GeneralSheaf,true,3,4,epoch-0,2,8,cohens_d_test,0.0340628
pubmed,GeneralSheaf,true,3,4,epoch-0,3,8,cohens_d_test,0.033945084
pubmed,GeneralSheaf,true,3,4,epoch-0,4,8,cohens_d_test,0.033667095
pubmed,GeneralSheaf,true,3,4,epoch-0,0,9,degree,0.018246523377388014
pubmed,GeneralSheaf,true,3,4,epoch-0,1,9,degree,0.018273116513917224
pubmed,GeneralSheaf,true,3,4,epoch-0,2,9,degree,0.018052869571778152
pubmed,GeneralSheaf,true,3,4,epoch-0,3,9,degree,0.017982404112477347
pubmed,GeneralSheaf,true,3,4,epoch-0,4,9,degree,0.01681131419768005
pubmed,GeneralSheaf,true,3,4,epoch-0,0,9,betweenness,0.0031779361926906648
pubmed,GeneralSheaf,true,3,4,epoch-0,1,9,betweenness,0.003233538845799054
pubmed,GeneralSheaf,true,3,4,epoch-0,2,9,betweenness,0.0030209154552669087
pubmed,GeneralSheaf,true,3,4,epoch-0,3,9,betweenness,0.0029662210207970197
pubmed,GeneralSheaf,true,3,4,epoch-0,4,9,betweenness,0.0018715004208324719
pubmed,GeneralSheaf,true,3,4,epoch-0,0,9,confidence,-0.20029885985339915
pubmed,GeneralSheaf,true,3,4,epoch-0,1,9,confidence,-0.199339211617486
pubmed,GeneralSheaf,true,3,4,epoch-0,2,9,confidence,-0.19936738942009927
pubmed,GeneralSheaf,true,3,4,epoch-0,3,9,confidence,-0.19913542409771257
pubmed,GeneralSheaf,true,3,4,epoch-0,4,9,confidence,-0.19972601714755553
pubmed,GeneralSheaf,true,3,4,epoch-0,0,9,saliency,-0.13257885423401927
pubmed,GeneralSheaf,true,3,4,epoch-0,1,9,saliency,-0.1330348875625653
pubmed,GeneralSheaf,true,3,4,epoch-0,2,9,saliency,-0.13301612037485885
pubmed,GeneralSheaf,true,3,4,epoch-0,3,9,saliency,-0.1330049647315698
pubmed,GeneralSheaf,true,3,4,epoch-0,4,9,saliency,-0.13303212048493973
pubmed,GeneralSheaf,true,3,4,epoch-0,0,9,cohens_d_train,0.16019645
pubmed,GeneralSheaf,true,3,4,epoch-0,1,9,cohens_d_train,0.16034928
pubmed,GeneralSheaf,true,3,4,epoch-0,2,9,cohens_d_train,0.16039112
pubmed,GeneralSheaf,true,3,4,epoch-0,3,9,cohens_d_train,0.16023111
pubmed,GeneralSheaf,true,3,4,epoch-0,4,9,cohens_d_train,0.15995768
pubmed,GeneralSheaf,true,3,4,epoch-0,0,9,cohens_d_test,0.20191176
pubmed,GeneralSheaf,true,3,4,epoch-0,1,9,cohens_d_test,0.20174082
pubmed,GeneralSheaf,true,3,4,epoch-0,2,9,cohens_d_test,0.20173743
pubmed,GeneralSheaf,true,3,4,epoch-0,3,9,cohens_d_test,0.20183107
pubmed,GeneralSheaf,true,3,4,epoch-0,4,9,cohens_d_test,0.20200142
pubmed,GeneralSheaf,true,3,4,epoch-1,0,0,degree,0.046360319122107224
pubmed,GeneralSheaf,true,3,4,epoch-1,1,0,degree,0.0461306382454447
pubmed,GeneralSheaf,true,3,4,epoch-1,2,0,degree,0.04614006989660172
pubmed,GeneralSheaf,true,3,4,epoch-1,3,0,degree,0.046316424042106875
pubmed,GeneralSheaf,true,3,4,epoch-1,4,0,degree,0.04602670186658727
pubmed,GeneralSheaf,true,3,4,epoch-1,0,0,betweenness,0.017475554193909105
pubmed,GeneralSheaf,true,3,4,epoch-1,1,0,betweenness,0.017244224031874648
pubmed,GeneralSheaf,true,3,4,epoch-1,2,0,betweenness,0.017238896044148033
pubmed,GeneralSheaf,true,3,4,epoch-1,3,0,betweenness,0.01740888428203071
pubmed,GeneralSheaf,true,3,4,epoch-1,4,0,betweenness,0.017139307784871678
pubmed,GeneralSheaf,true,3,4,epoch-1,0,0,confidence,0.4522681338536864
pubmed,GeneralSheaf,true,3,4,epoch-1,1,0,confidence,0.45220343247868094
pubmed,GeneralSheaf,true,3,4,epoch-1,2,0,confidence,0.45192585218173714
pubmed,GeneralSheaf,true,3,4,epoch-1,3,0,confidence,0.45189166328543445
pubmed,GeneralSheaf,true,3,4,epoch-1,4,0,confidence,0.4520658684905679
