dataset,model,normalised,d,layers,checkpoint,layer,fold,observable,value
wisconsin,BundleSheaf,false,2,2,epoch-0,2,6,degree,0.5495918783278576
wisconsin,BundleSheaf,false,2,2,epoch-0,0,6,betweenness,0.1722736252871559
wisconsin,BundleSheaf,false,2,2,epoch-0,1,6,betweenness,0.4117635394970931
wisconsin,BundleSheaf,false,2,2,epoch-0,2,6,betweenness,0.5258073631451304
wisconsin,BundleSheaf,false,2,2,epoch-0,0,6,confidence,0.19893670888960957
wisconsin,BundleSheaf,false,2,2,epoch-0,1,6,confidence,0.06434001005881926
wisconsin,BundleSheaf,false,2,2,epoch-0,2,6,confidence,-0.3692159187341664
wisconsin,BundleSheaf,false,2,2,epoch-0,0,6,saliency,-0.165704988470913
wisconsin,BundleSheaf,false,2,2,epoch-0,1,6,saliency,0.25376560567846923
wisconsin,BundleSheaf,false,2,2,epoch-0,2,6,saliency,0.8833093846744012
wisconsin,BundleSheaf,false,2,2,epoch-0,0,6,cohens_d_train,0.49777624
wisconsin,BundleSheaf,false,2,2,epoch-0,1,6,cohens_d_train,0.12656103
wisconsin,BundleSheaf,false,2,2,epoch-0,2,6,cohens_d_train,0.16281548
wisconsin,BundleSheaf,false,2,2,epoch-0,0,6,cohens_d_test,0.10259569
wisconsin,BundleSheaf,false,2,2,epoch-0,1,6,cohens_d_test,0.06608956
wisconsin,BundleSheaf,false,2,2,epoch-0,2,6,cohens_d_test,0.58703464
wisconsin,BundleSheaf,false,2,2,epoch-0,0,7,degree,-0.0903359453471886
wisconsin,BundleSheaf,false,2,2,epoch-0,1,7,degree,0.4889198851093256
wisconsin,BundleSheaf,false,2,2,epoch-0,2,7,degree,0.5472251080376106
wisconsin,BundleSheaf,false,2,2,epoch-0,0,7,betweenness,-0.13333148906774273
wisconsin,BundleSheaf,false,2,2,epoch-0,1,7,betweenness,0.3728354426015465
wisconsin,BundleSheaf,false,2,2,epoch-0,2,7,betweenness,0.5390594398371963
wisconsin,BundleSheaf,false,2,2,epoch-0,0,7,confidence,0.23259260636472076
wisconsin,BundleSheaf,false,2,2,epoch-0,1,7,confidence,0.4070023185367092
