dataset,model,normalised,d,layers,checkpoint,layer,fold,observable,value
questions,BundleSheaf,false,5,4,epoch-0,4,4,betweenness,0.42895688281839206
questions,BundleSheaf,false,5,4,epoch-0,0,4,confidence,-0.025798584121400087
questions,BundleSheaf,false,5,4,epoch-0,1,4,confidence,0.125480579556474
questions,BundleSheaf,false,5,4,epoch-0,2,4,confidence,0.3508443107256988
questions,BundleSheaf,false,5,4,epoch-0,3,4,confidence,0.37150982534843896
questions,BundleSheaf,false,5,4,epoch-0,4,4,confidence,0.37686852687090167
questions,BundleSheaf,false,5,4,epoch-0,0,4,saliency,-0.10046538779838139
questions,BundleSheaf,false,5,4,epoch-0,1,4,saliency,0.41370434960322916
questions,BundleSheaf,false,5,4,epoch-0,2,4,saliency,0.9048744595080177
questions,BundleSheaf,false,5,4,epoch-0,3,4,saliency,0.9260798618775392
questions,BundleSheaf,false,5,4,epoch-0,4,4,saliency,0.9324156131271862
questions,BundleSheaf,false,5,4,epoch-0,0,4,cohens_d_train,0.072583765
questions,BundleSheaf,false,5,4,epoch-0,1,4,cohens_d_train,0.060304195
questions,BundleSheaf,false,5,4,epoch-0,2,4,cohens_d_train,0.032514133
questions,BundleSheaf,false,5,4,epoch-0,3,4,cohens_d_train,0.0059752143
questions,BundleSheaf,false,5,4,epoch-0,4,4,cohens_d_train,0.0042274334
questions,BundleSheaf,false,5,4,epoch-0,0,4,cohens_d_test,0.04347428
questions,BundleSheaf,false,5,4,epoch-0,1,4,cohens_d_test,0.06994964
questions,BundleSheaf,false,5,4,epoch-0,2,4,cohens_d_test,0.03743254
questions,BundleSheaf,false,5,4,epoch-0,3,4,cohens_d_test,0.023554228
questions,BundleSheaf,false,5,4,epoch-0,4,4,cohens_d_test,0.013666447
questions,BundleSheaf,false,5,4,epoch-0,0,5,degree,-0.1868575417474278
questions,BundleSheaf,false,5,4,epoch-0,1,5,degree,0.7740102128908545
questions,BundleSheaf,false,5,4,epoch-0,2,5,degree,0.55656543872191
questions,BundleSheaf,false,5,4,epoch-0,3,5,degree,0.47772977325820976
questions,BundleSheaf,false,5,4,epoch-0,4,5,degree,0.47456899098196137
questions,BundleSheaf,false,5,4,epoch-0,0,5,betweenness,-0.17677695939944335
questions,BundleSheaf,false,5,4,epoch-0,1,5,betweenness,0.7386643954092472
questions,BundleSheaf,false,5,4,epoch-0,2,5,betweenness,0.5050127360081902
questions,BundleSheaf,false,5,4,epoch-0,3,5,betweenness,0.4284925230546074
questions,BundleSheaf,false,5,4,epoch-0,4,5,betweenness,0.4255774627997134
questions,BundleSheaf,false,5,4,epoch-0,0,5,confidence,-0.02288861517175265
questions,BundleSheaf,false,5,4,epoch-0,1,5,confidence,0.11247442138331896
questions,BundleSheaf,false,5,4,epoch-0,2,5,confidence,0.3436065207074116
questions,BundleSheaf,false,5,4,epoch-0,3,5,confidence,0.3636040321394819
questions,BundleSheaf,false,5,4,epoch-0,4,5,confidence,0.36849662425686935
questions,BundleSheaf,false,5,4,epoch-0,0,5,saliency,-0.10392388936708079
questions,BundleSheaf,false,5,4,epoch-0,1,5,saliency,0.4148350628593851
questions,BundleSheaf,false,5,4,epoch-0,2,5,saliency,0.897957114269218
questions,BundleSheaf,false,5,4,epoch-0,3,5,saliency,0.9141417990160201
questions,BundleSheaf,false,5,4,epoch-0,4,5,saliency,0.9211769670180141
questions,BundleSheaf,false,5,4,epoch-0,0,5,cohens_d_train,0.06514416
questions,BundleSheaf,false,5,4,epoch-0,1,5,cohens_d_train,0.02560747
questions,BundleSheaf,false,5,4,epoch-0,2,5,cohens_d_train,0.015406156
questions,BundleSheaf,false,5,4,epoch-0,3,5,cohens_d_train,0.010431152
questions,BundleSheaf,false,5,4,epoch-0,4,5,cohens_d_train,0.010863671
questions,BundleSheaf,false,5,4,epoch-0,0,5,cohens_d_test,0.047808416
questions,BundleSheaf,false,5,4,epoch-0,1,5,cohens_d_test,0.029511767
questions,BundleSheaf,false,5,4,epoch-0,2,5,cohens_d_test,0.01795503
questions,BundleSheaf,false,5,4,epoch-0,3,5,cohens_d_test,0.018823627
questions,BundleSheaf,false,5,4,epoch-0,4,5,cohens_d_test,0.040063504
questions,BundleSheaf,false,5,4,epoch-0,0,6,degree,-0.17256372392497743
questions,BundleSheaf,false,5,4,epoch-0,1,6,degree,0.7846867750609346
questions,BundleSheaf,false,5,4,epoch-0,2,6,degree,0.5459340828352763
questions,BundleSheaf,false,5,4,epoch-0,3,6,degree,0.47529529968620454
questions,BundleSheaf,false,5,4,epoch-0,4,6,degree,0.47845241317237713
questions,BundleSheaf,false,5,4,epoch-0,0,6,betweenness,-0.15857137331084126
questions,BundleSheaf,false,5,4,epoch-0,1,6,betweenness,0.7505188649198693
questions,BundleSheaf,false,5,4,epoch-0,2,6,betweenness,0.4963647789824427
questions,BundleSheaf,false,5,4,epoch-0,3,6,betweenness,0.4267664541713473
questions,BundleSheaf,false,5,4,epoch-0,4,6,betweenness,0.43023159123672955
questions,BundleSheaf,false,5,4,epoch-0,0,6,confidence,-0.03005588584992116
questions,BundleSheaf,false,5,4,epoch-0,1,6,confidence,0.12018666915440393
questions,BundleSheaf,false,5,4,epoch-0,2,6,confidence,0.3566489582453729
questions,BundleSheaf,false,5,4,epoch-0,3,6,confidence,0.3781776166626727
questions,BundleSheaf,false,5,4,epoch-0,4,6,confidence,0.38344147160966435
questions,BundleSheaf,false,5,4,epoch-0,0,6,saliency,-0.10560389339969731
questions,BundleSheaf,false,5,4,epoch-0,1,6,saliency,0.4093451660939003
questions,BundleSheaf,false,5,4,epoch-0,2,6,saliency,0.9086844272009362
questions,BundleSheaf,false,5,4,epoch-0,3,6,saliency,0.9295313313764416
questions,BundleSheaf,false,5,4,epoch-0,4,6,saliency,0.9301154960043948
questions,BundleSheaf,false,5,4,epoch-0,0,6,cohens_d_train,0.01690469
questions,BundleSheaf,false,5,4,epoch-0,1,6,cohens_d_train,0.018107956
questions,BundleSheaf,false,5,4,epoch-0,2,6,cohens_d_train,0.008575165
questions,BundleSheaf,false,5,4,epoch-0,3,6,cohens_d_train,0.009718553
questions,BundleSheaf,false,5,4,epoch-0,4,6,cohens_d_train,0.008498813
questions,BundleSheaf,false,5,4,epoch-0,0,6,cohens_d_test,0.022438644
questions,BundleSheaf,false,5,4,epoch-0,1,6,cohens_d_test,0.011174852
questions,BundleSheaf,false,5,4,epoch-0,2,6,cohens_d_test,0.008648417
questions,BundleSheaf,false,5,4,epoch-0,3,6,cohens_d_test,0.012827434
questions,BundleSheaf,false,5,4,epoch-0,4,6,cohens_d_test,0.014416433
questions,BundleSheaf,false,5,4,epoch-0,0,7,degree,-0.134215356013998
questions,BundleSheaf,false,5,4,epoch-0,1,7,degree,0.7876782396212864
questions,BundleSheaf,false,5,4,epoch-0,2,7,degree,0.549595045673811
questions,BundleSheaf,false,5,4,epoch-0,3,7,degree,0.4758810883839792
questions,BundleSheaf,false,5,4,epoch-0,4,7,degree,0.4774982957625433
questions,BundleSheaf,false,5,4,epoch-0,0,7,betweenness,-0.12280738923587685
questions,BundleSheaf,false,5,4,epoch-0,1,7,betweenness,0.7535981924075745
questions,BundleSheaf,false,5,4,epoch-0,2,7,betweenness,0.49907734503953494
questions,BundleSheaf,false,5,4,epoch-0,3,7,betweenness,0.42705532610302305
questions,BundleSheaf,false,5,4,epoch-0,4,7,betweenness,0.42899249528388045
questions,BundleSheaf,false,5,4,epoch-0,0,7,confidence,-0.022583240550853655
questions,BundleSheaf,false,5,4,epoch-0,1,7,confidence,0.10791874398966034
questions,BundleSheaf,false,5,4,epoch-0,2,7,confidence,0.3326678355741969
questions,BundleSheaf,false,5,4,epoch-0,3,7,confidence,0.35283143964476943
questions,BundleSheaf,false,5,4,epoch-0,4,7,confidence,0.3566056001805249
questions,BundleSheaf,false,5,4,epoch-0,0,7,saliency,-0.08324729312833325
questions,BundleSheaf,false,5,4,epoch-0,1,7,saliency,0.40572309594530487
questions,BundleSheaf,false,5,4,epoch-0,2,7,saliency,0.9107511320994911
questions,BundleSheaf,false,5,4,epoch-0,3,7,saliency,0.9297035649752002
questions,BundleSheaf,false,5,4,epoch-0,4,7,saliency,0.9337401555569187
questions,BundleSheaf,false,5,4,epoch-0,0,7,cohens_d_train,0.019578965
questions,BundleSheaf,false,5,4,epoch-0,1,7,cohens_d_train,0.26136726
questions,BundleSheaf,false,5,4,epoch-0,2,7,cohens_d_train,0.11535153
questions,BundleSheaf,false,5,4,epoch-0,3,7,cohens_d_train,0.056239568
questions,BundleSheaf,false,5,4,epoch-0,4,7,cohens_d_train,0.030435689
questions,BundleSheaf,false,5,4,epoch-0,0,7,cohens_d_test,0.13063405
questions,BundleSheaf,false,5,4,epoch-0,1,7,cohens_d_test,0.3028943
questions,BundleSheaf,false,5,4,epoch-0,2,7,cohens_d_test,0.14311762
questions,BundleSheaf,false,5,4,epoch-0,3,7,cohens_d_test,0.059398625
questions,BundleSheaf,false,5,4,epoch-0,4,7,cohens_d_test,0.02429772
questions,BundleSheaf,false,5,4,epoch-0,0,8,degree,-0.14601620253466494
questions,BundleSheaf,false,5,4,epoch-0,1,8,degree,0.7672543688582036
questions,BundleSheaf,false,5,4,epoch-0,2,8,degree,0.5521140745531875
questions,BundleSheaf,false,5,4,epoch-0,3,8,degree,0.4722802564219588
questions,BundleSheaf,false,5,4,epoch-0,4,8,degree,0.48013585048044405
questions,BundleSheaf,false,5,4,epoch-0,0,8,betweenness,-0.13486927782802302
questions,BundleSheaf,false,5,4,epoch-0,1,8,betweenness,0.7319353680103093
questions,BundleSheaf,false,5,4,epoch-0,2,8,betweenness,0.5011597233555704
questions,BundleSheaf,false,5,4,epoch-0,3,8,betweenness,0.42318867946271765
questions,BundleSheaf,false,5,4,epoch-0,4,8,betweenness,0.43096279310472635
questions,BundleSheaf,false,5,4,epoch-0,0,8,confidence,-0.02548094930492045
questions,BundleSheaf,false,5,4,epoch-0,1,8,confidence,0.12995088954447387
questions,BundleSheaf,false,5,4,epoch-0,2,8,confidence,0.3876638297352571
questions,BundleSheaf,false,5,4,epoch-0,3,8,confidence,0.41158266631000734
