dataset,model,normalised,d,layers,checkpoint,layer,fold,observable,value
roman_empire,BundleSheaf,false,5,5,epoch-0,5,6,cohens_d_train,0.107580386
roman_empire,BundleSheaf,false,5,5,epoch-0,0,6,cohens_d_test,0.074011624
roman_empire,BundleSheaf,false,5,5,epoch-0,1,6,cohens_d_test,0.24799483
roman_empire,BundleSheaf,false,5,5,epoch-0,2,6,cohens_d_test,0.26104742
roman_empire,BundleSheaf,false,5,5,epoch-0,3,6,cohens_d_test,0.30922824
roman_empire,BundleSheaf,false,5,5,epoch-0,4,6,cohens_d_test,0.24976695
roman_empire,BundleSheaf,false,5,5,epoch-0,5,6,cohens_d_test,0.19037153
roman_empire,BundleSheaf,false,5,5,epoch-0,0,7,degree,-0.09559783206385677
roman_empire,BundleSheaf,false,5,5,epoch-0,1,7,degree,0.4319712798639264
roman_empire,BundleSheaf,false,5,5,epoch-0,2,7,degree,0.6992178826917547
roman_empire,BundleSheaf,false,5,5,epoch-0,3,7,degree,0.8078842745776609
roman_empire,BundleSheaf,false,5,5,epoch-0,4,7,degree,0.8212416948231634
roman_empire,BundleSheaf,false,5,5,epoch-0,5,7,degree,0.739688924713605
roman_empire,BundleSheaf,false,5,5,epoch-0,0,7,betweenness,-0.04364517718395496
roman_empire,BundleSheaf,false,5,5,epoch-0,1,7,betweenness,0.29897439928998304
roman_empire,BundleSheaf,false,5,5,epoch-0,2,7,betweenness,0.4634699017693138
roman_empire,BundleSheaf,false,5,5,epoch-0,3,7,betweenness,0.4868532552635571
roman_empire,BundleSheaf,false,5,5,epoch-0,4,7,betweenness,0.4609954432353397
roman_empire,BundleSheaf,false,5,5,epoch-0,5,7,betweenness,0.3697380117844283
roman_empire,BundleSheaf,false,5,5,epoch-0,0,7,confidence,0.008183140442405314
roman_empire,BundleSheaf,false,5,5,epoch-0,1,7,confidence,0.29783368022306406
roman_empire,BundleSheaf,false,5,5,epoch-0,2,7,confidence,0.43812113332720104
roman_empire,BundleSheaf,false,5,5,epoch-0,3,7,confidence,0.5278330913323425
roman_empire,BundleSheaf,false,5,5,epoch-0,4,7,confidence,0.5740243225028695
roman_empire,BundleSheaf,false,5,5,epoch-0,5,7,confidence,0.601749611431195
roman_empire,BundleSheaf,false,5,5,epoch-0,0,7,saliency,-0.08063969424894482
roman_empire,BundleSheaf,false,5,5,epoch-0,1,7,saliency,0.29336711543238336
roman_empire,BundleSheaf,false,5,5,epoch-0,2,7,saliency,0.5250937816676933
roman_empire,BundleSheaf,false,5,5,epoch-0,3,7,saliency,0.6886641466131136
roman_empire,BundleSheaf,false,5,5,epoch-0,4,7,saliency,0.7801657309648472
roman_empire,BundleSheaf,false,5,5,epoch-0,5,7,saliency,0.8557319610215921
roman_empire,BundleSheaf,false,5,5,epoch-0,0,7,cohens_d_train,0.1545132
roman_empire,BundleSheaf,false,5,5,epoch-0,1,7,cohens_d_train,0.3442027
roman_empire,BundleSheaf,false,5,5,epoch-0,2,7,cohens_d_train,0.3959269
roman_empire,BundleSheaf,false,5,5,epoch-0,3,7,cohens_d_train,0.364643
roman_empire,BundleSheaf,false,5,5,epoch-0,4,7,cohens_d_train,0.28546536
roman_empire,BundleSheaf,false,5,5,epoch-0,5,7,cohens_d_train,0.21293123
roman_empire,BundleSheaf,false,5,5,epoch-0,0,7,cohens_d_test,0.16306493
roman_empire,BundleSheaf,false,5,5,epoch-0,1,7,cohens_d_test,0.35912198
roman_empire,BundleSheaf,false,5,5,epoch-0,2,7,cohens_d_test,0.4215562
roman_empire,BundleSheaf,false,5,5,epoch-0,3,7,cohens_d_test,0.32588354
roman_empire,BundleSheaf,false,5,5,epoch-0,4,7,cohens_d_test,0.18402256
roman_empire,BundleSheaf,false,5,5,epoch-0,5,7,cohens_d_test,0.10357177
roman_empire,BundleSheaf,false,5,5,epoch-0,0,8,degree,-0.10015423877373028
roman_empire,BundleSheaf,false,5,5,epoch-0,1,8,degree,0.44878404382116865
roman_empire,BundleSheaf,false,5,5,epoch-0,2,8,degree,0.6886468878949571
roman_empire,BundleSheaf,false,5,5,epoch-0,3,8,degree,0.817406225094471
roman_empire,BundleSheaf,false,5,5,epoch-0,4,8,degree,0.8095560602827288
roman_empire,BundleSheaf,false,5,5,epoch-0,5,8,degree,0.7671265862341078
roman_empire,BundleSheaf,false,5,5,epoch-0,0,8,betweenness,-0.06460456813366952
roman_empire,BundleSheaf,false,5,5,epoch-0,1,8,betweenness,0.31112020498441784
roman_empire,BundleSheaf,false,5,5,epoch-0,2,8,betweenness,0.4629812744715113
roman_empire,BundleSheaf,false,5,5,epoch-0,3,8,betweenness,0.4977157741296392
roman_empire,BundleSheaf,false,5,5,epoch-0,4,8,betweenness,0.45655374393367143
roman_empire,BundleSheaf,false,5,5,epoch-0,5,8,betweenness,0.4025395723819054
roman_empire,BundleSheaf,false,5,5,epoch-0,0,8,confidence,-0.02803315321047157
roman_empire,BundleSheaf,false,5,5,epoch-0,1,8,confidence,0.3008291193934764
roman_empire,BundleSheaf,false,5,5,epoch-0,2,8,confidence,0.43716903139646407
roman_empire,BundleSheaf,false,5,5,epoch-0,3,8,confidence,0.5388584054137394
roman_empire,BundleSheaf,false,5,5,epoch-0,4,8,confidence,0.5922542782363968
roman_empire,BundleSheaf,false,5,5,epoch-0,5,8,confidence,0.6215135641752221
roman_empire,BundleSheaf,false,5,5,epoch-0,0,8,saliency,-0.07575651676783639
roman_empire,BundleSheaf,false,5,5,epoch-0,1,8,saliency,0.31117588224094656
roman_empire,BundleSheaf,false,5,5,epoch-0,2,8,saliency,0.521981530133055
roman_empire,BundleSheaf,false,5,5,epoch-0,3,8,saliency,0.7026687746599385
roman_empire,BundleSheaf,false,5,5,epoch-0,4,8,saliency,0.803031297688141
roman_empire,BundleSheaf,false,5,5,epoch-0,5,8,saliency,0.8635912688424077
roman_empire,BundleSheaf,false,5,5,epoch-0,0,8,cohens_d_train,0.21596728
roman_empire,BundleSheaf,false,5,5,epoch-0,1,8,cohens_d_train,0.19614927
roman_empire,BundleSheaf,false,5,5,epoch-0,2,8,cohens_d_train,0.087930754
roman_empire,BundleSheaf,false,5,5,epoch-0,3,8,cohens_d_train,0.005052688
roman_empire,BundleSheaf,false,5,5,epoch-0,4,8,cohens_d_train,0.019367335
roman_empire,BundleSheaf,false,5,5,epoch-0,5,8,cohens_d_train,0.012508622
roman_empire,BundleSheaf,false,5,5,epoch-0,0,8,cohens_d_test,0.23145632
