dataset,model,normalised,d,layers,checkpoint,layer,fold,observable,value
minesweeper,BundleSheaf,false,5,6,epoch-0,2,4,cohens_d_test,0.026970353
minesweeper,BundleSheaf,false,5,6,epoch-0,3,4,cohens_d_test,0.008690281
minesweeper,BundleSheaf,false,5,6,epoch-0,4,4,cohens_d_test,0.0023284291
minesweeper,BundleSheaf,false,5,6,epoch-0,5,4,cohens_d_test,0.03252371
minesweeper,BundleSheaf,false,5,6,epoch-0,6,4,cohens_d_test,0.028070811
minesweeper,BundleSheaf,false,5,6,epoch-0,0,5,degree,0.03704340666336333
minesweeper,BundleSheaf,false,5,6,epoch-0,1,5,degree,0.20908100645868044
minesweeper,BundleSheaf,false,5,6,epoch-0,2,5,degree,0.27019780117860953
minesweeper,BundleSheaf,false,5,6,epoch-0,3,5,degree,0.3124740121538813
minesweeper,BundleSheaf,false,5,6,epoch-0,4,5,degree,0.32787267013790194
minesweeper,BundleSheaf,false,5,6,epoch-0,5,5,degree,0.33188393015495493
minesweeper,BundleSheaf,false,5,6,epoch-0,6,5,degree,0.3341556832253804
minesweeper,BundleSheaf,false,5,6,epoch-0,0,5,betweenness,-0.009385840997084892
minesweeper,BundleSheaf,false,5,6,epoch-0,1,5,betweenness,0.0949125618684069
minesweeper,BundleSheaf,false,5,6,epoch-0,2,5,betweenness,0.11721917973570839
minesweeper,BundleSheaf,false,5,6,epoch-0,3,5,betweenness,0.12475150445912886
minesweeper,BundleSheaf,false,5,6,epoch-0,4,5,betweenness,0.12567892105931364
minesweeper,BundleSheaf,false,5,6,epoch-0,5,5,betweenness,0.13093089480602246
minesweeper,BundleSheaf,false,5,6,epoch-0,6,5,betweenness,0.13237698074132964
minesweeper,BundleSheaf,false,5,6,epoch-0,0,5,confidence,0.01628993607303097
minesweeper,BundleSheaf,false,5,6,epoch-0,1,5,confidence,0.0031853437829256434
minesweeper,BundleSheaf,false,5,6,epoch-0,2,5,confidence,0.009013282133574852
minesweeper,BundleSheaf,false,5,6,epoch-0,3,5,confidence,0.011852989692543428
minesweeper,BundleSheaf,false,5,6,epoch-0,4,5,confidence,0.009522850006701623
minesweeper,BundleSheaf,false,5,6,epoch-0,5,5,confidence,0.008591450542802467
minesweeper,BundleSheaf,false,5,6,epoch-0,6,5,confidence,0.00668566089050046
minesweeper,BundleSheaf,false,5,6,epoch-0,0,5,saliency,0.023038033984574675
minesweeper,BundleSheaf,false,5,6,epoch-0,1,5,saliency,0.0971185959784692
minesweeper,BundleSheaf,false,5,6,epoch-0,2,5,saliency,0.11744139683276629
minesweeper,BundleSheaf,false,5,6,epoch-0,3,5,saliency,0.12837618147207258
minesweeper,BundleSheaf,false,5,6,epoch-0,4,5,saliency,0.13180349565522118
minesweeper,BundleSheaf,false,5,6,epoch-0,5,5,saliency,0.11638745911892208
minesweeper,BundleSheaf,false,5,6,epoch-0,6,5,saliency,0.10973193546096531
minesweeper,BundleSheaf,false,5,6,epoch-0,0,5,cohens_d_train,0.22528194
minesweeper,BundleSheaf,false,5,6,epoch-0,1,5,cohens_d_train,0.03266839
minesweeper,BundleSheaf,false,5,6,epoch-0,2,5,cohens_d_train,0.020098938
minesweeper,BundleSheaf,false,5,6,epoch-0,3,5,cohens_d_train,0.036730908
minesweeper,BundleSheaf,false,5,6,epoch-0,4,5,cohens_d_train,0.0055583566
minesweeper,BundleSheaf,false,5,6,epoch-0,5,5,cohens_d_train,0.007160005
minesweeper,BundleSheaf,false,5,6,epoch-0,6,5,cohens_d_train,0.022743493
minesweeper,BundleSheaf,false,5,6,epoch-0,0,5,cohens_d_test,0.13481615
minesweeper,BundleSheaf,false,5,6,epoch-0,1,5,cohens_d_test,0.03409998
minesweeper,BundleSheaf,false,5,6,epoch-0,2,5,cohens_d_test,0.06257021
minesweeper,BundleSheaf,false,5,6,epoch-0,3,5,cohens_d_test,0.08470632
minesweeper,BundleSheaf,false,5,6,epoch-0,4,5,cohens_d_test,0.027794026
minesweeper,BundleSheaf,false,5,6,epoch-0,5,5,cohens_d_test,0.034368373
minesweeper,BundleSheaf,false,5,6,epoch-0,6,5,cohens_d_test,0.05449862
minesweeper,BundleSheaf,false,5,6,epoch-0,0,6,degree,0.030118140298121023
minesweeper,BundleSheaf,false,5,6,epoch-0,1,6,degree,0.22732039302783025
minesweeper,BundleSheaf,false,5,6,epoch-0,2,6,degree,0.24992173510582807
minesweeper,BundleSheaf,false,5,6,epoch-0,3,6,degree,0.3117999606912768
minesweeper,BundleSheaf,false,5,6,epoch-0,4,6,degree,0.33235316629045314
minesweeper,BundleSheaf,false,5,6,epoch-0,5,6,degree,0.3340803708096664
minesweeper,BundleSheaf,false,5,6,epoch-0,6,6,degree,0.33541338303635165
minesweeper,BundleSheaf,false,5,6,epoch-0,0,6,betweenness,0.0016496027261991887
minesweeper,BundleSheaf,false,5,6,epoch-0,1,6,betweenness,0.10326757422781856
minesweeper,BundleSheaf,false,5,6,epoch-0,2,6,betweenness,0.10971105468338929
minesweeper,BundleSheaf,false,5,6,epoch-0,3,6,betweenness,0.133123706747627
minesweeper,BundleSheaf,false,5,6,epoch-0,4,6,betweenness,0.14205190503363294
minesweeper,BundleSheaf,false,5,6,epoch-0,5,6,betweenness,0.14599020933715776
minesweeper,BundleSheaf,false,5,6,epoch-0,6,6,betweenness,0.14757588284484247
minesweeper,BundleSheaf,false,5,6,epoch-0,0,6,confidence,-0.00043176956910007184
minesweeper,BundleSheaf,false,5,6,epoch-0,1,6,confidence,0.02315160699395146
minesweeper,BundleSheaf,false,5,6,epoch-0,2,6,confidence,0.018409140977717973
minesweeper,BundleSheaf,false,5,6,epoch-0,3,6,confidence,0.018526320598358247
minesweeper,BundleSheaf,false,5,6,epoch-0,4,6,confidence,0.0215832066274815
minesweeper,BundleSheaf,false,5,6,epoch-0,5,6,confidence,0.02387779831661853
minesweeper,BundleSheaf,false,5,6,epoch-0,6,6,confidence,0.027715525558869466
minesweeper,BundleSheaf,false,5,6,epoch-0,0,6,saliency,0.024166843465839614
minesweeper,BundleSheaf,false,5,6,epoch-0,1,6,saliency,0.10314829256595714
minesweeper,BundleSheaf,false,5,6,epoch-0,2,6,saliency,0.0922152275635355
minesweeper,BundleSheaf,false,5,6,epoch-0,3,6,saliency,0.11534423029021056
minesweeper,BundleSheaf,false,5,6,epoch-0,4,6,saliency,0.1251306555348081
minesweeper,BundleSheaf,false,5,6,epoch-0,5,6,saliency,0.12316069975508491
minesweeper,BundleSheaf,false,5,6,epoch-0,6,6,saliency,0.11189829854366855
minesweeper,BundleSheaf,false,5,6,epoch-0,0,6,cohens_d_train,0.085263796
minesweeper,BundleSheaf,false,5,6,epoch-0,1,6,cohens_d_train,0.054506898
minesweeper,BundleSheaf,false,5,6,epoch-0,2,6,cohens_d_train,0.04100535
minesweeper,BundleSheaf,false,5,6,epoch-0,3,6,cohens_d_train,0.034026146
minesweeper,BundleSheaf,false,5,6,epoch-0,4,6,cohens_d_train,0.033499315
minesweeper,BundleSheaf,false,5,6,epoch-0,5,6,cohens_d_train,0.06018602
minesweeper,BundleSheaf,false,5,6,epoch-0,6,6,cohens_d_train,0.08969254
minesweeper,BundleSheaf,false,5,6,epoch-0,0,6,cohens_d_test,0.076681465
minesweeper,BundleSheaf,false,5,6,epoch-0,1,6,cohens_d_test,0.0061589256
minesweeper,BundleSheaf,false,5,6,epoch-0,2,6,cohens_d_test,0.008978133
minesweeper,BundleSheaf,false,5,6,epoch-0,3,6,cohens_d_test,0.024799116
minesweeper,BundleSheaf,false,5,6,epoch-0,4,6,cohens_d_test,0.03337111
minesweeper,BundleSheaf,false,5,6,epoch-0,5,6,cohens_d_test,0.016229557
minesweeper,BundleSheaf,false,5,6,epoch-0,6,6,cohens_d_test,0.031437814
minesweeper,BundleSheaf,false,5,6,epoch-0,0,7,degree,0.006687040733183985
minesweeper,BundleSheaf,false,5,6,epoch-0,1,7,degree,0.21450480078612197
minesweeper,BundleSheaf,false,5,6,epoch-0,2,7,degree,0.26263377194873405
minesweeper,BundleSheaf,false,5,6,epoch-0,3,7,degree,0.31134646942689936
